"No.","Time","Source","Destination","Protocol","Length","Info"
"1771","13.539400","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1620088 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1772]"
"1772","13.539400","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TLSv1.2","1514","Application Data"
"1773","13.539400","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1622968 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1786]"
"1774","13.539480","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","2a00:86c0:126:126::146","TCP","74","13358  >  443 [ACK] Seq=3216 Ack=1624408 Win=4095 Len=0"
"1775","13.540911","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1624408 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1786]"
"1776","13.540911","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1625848 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1786]"
"1777","13.540911","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1627288 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1786]"
"1778","13.540911","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1628728 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1786]"
"1779","13.540911","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1630168 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1786]"
"1780","13.540911","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1631608 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1786]"
"1781","13.540911","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1633048 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1786]"
"1782","13.540911","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1634488 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1786]"
"1783","13.540911","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1635928 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1786]"
"1784","13.540911","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1637368 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1786]"
"1785","13.540971","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","2a00:86c0:126:126::146","TCP","74","13358  >  443 [ACK] Seq=3216 Ack=1638808 Win=4095 Len=0"
"1786","13.543741","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TLSv1.2","1514","Application Data"
"1787","13.543741","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1640248 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1798]"
"1788","13.543741","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1641688 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1798]"
"1789","13.543741","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1643128 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1798]"
"1790","13.543741","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1644568 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1798]"
"1791","13.543741","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1646008 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1798]"
"1792","13.543741","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1647448 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1798]"
"1793","13.543741","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1648888 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1798]"
"1794","13.543741","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1650328 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1798]"
"1795","13.543741","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1651768 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1798]"
"1796","13.543812","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","2a00:86c0:126:126::146","TCP","74","13358  >  443 [ACK] Seq=3216 Ack=1653208 Win=4095 Len=0"
"1797","13.545564","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1653208 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1798]"
"1798","13.545564","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TLSv1.2","1514","Application Data"
"1799","13.545564","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1656088 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1810]"
"1800","13.545564","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1657528 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1810]"
"1801","13.545564","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1658968 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1810]"
"1802","13.545564","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1660408 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1810]"
"1803","13.545564","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1661848 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1810]"
"1804","13.545564","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1663288 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1810]"
"1805","13.545564","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1664728 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1810]"
"1806","13.545564","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1666168 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1810]"
"1807","13.545564","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1667608 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1810]"
"1808","13.545564","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1669048 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1810]"
"1809","13.545564","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1670488 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1810]"
"1810","13.545564","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TLSv1.2","1514","Application Data"
"1811","13.545564","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1673368 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1822]"
"1812","13.545564","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1674808 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1822]"
"1813","13.545564","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1676248 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1822]"
"1814","13.545564","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1677688 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1822]"
"1815","13.545655","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","2a00:86c0:126:126::146","TCP","74","13358  >  443 [ACK] Seq=3216 Ack=1679128 Win=4095 Len=0"
"1816","13.547601","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1679128 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1822]"
"1817","13.547601","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1680568 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1822]"
"1818","13.547601","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1682008 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1822]"
"1819","13.547601","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1683448 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1822]"
"1820","13.547601","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1684888 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1822]"
"1821","13.547601","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1686328 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1822]"
"1822","13.547601","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TLSv1.2","1514","Application Data"
"1823","13.547601","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1689208 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1834]"
"1824","13.547601","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1690648 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1834]"
"1825","13.547601","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1692088 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1834]"
"1826","13.547601","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1693528 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1834]"
"1827","13.547601","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1694968 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1834]"
"1828","13.547601","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1696408 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1834]"
"1829","13.547601","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1697848 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1834]"
"1830","13.547685","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","2a00:86c0:126:126::146","TCP","74","13358  >  443 [ACK] Seq=3216 Ack=1699288 Win=4095 Len=0"
"1831","13.551844","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1699288 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1834]"
"1832","13.551844","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1700728 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1834]"
"1833","13.551844","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1702168 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1834]"
"1834","13.551844","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TLSv1.2","1514","Application Data"
"1835","13.551844","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1705048 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1847]"
"1836","13.551844","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1706488 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1847]"
"1837","13.551844","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1707928 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1847]"
"1838","13.551844","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1709368 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1847]"
"1839","13.551947","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","2a00:86c0:126:126::146","TCP","74","13358  >  443 [ACK] Seq=3216 Ack=1710808 Win=4095 Len=0"
"1840","13.553335","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1710808 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1847]"
"1841","13.553335","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1712248 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1847]"
"1842","13.553335","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1713688 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1847]"
"1843","13.553335","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1715128 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1847]"
"1844","13.553335","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1716568 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1847]"
"1845","13.553335","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1718008 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1847]"
"1846","13.553335","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1719448 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1847]"
"1847","13.553335","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TLSv1.2","1514","Application Data"
"1848","13.553335","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1722328 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1859]"
"1849","13.553335","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1723768 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1859]"
"1850","13.553335","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1725208 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1859]"
"1851","13.553335","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1726648 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1859]"
"1852","13.553335","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1728088 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1859]"
"1853","13.553335","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1729528 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1859]"
"1854","13.553335","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1730968 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1859]"
"1855","13.553335","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1732408 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1859]"
"1856","13.553445","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","2a00:86c0:126:126::146","TCP","74","13358  >  443 [ACK] Seq=3216 Ack=1733848 Win=4095 Len=0"
"1857","13.557129","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1733848 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1859]"
"1858","13.557129","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1735288 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1859]"
"1859","13.557129","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TLSv1.2","1514","Application Data"
"1860","13.557129","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1738168 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1871]"
"1861","13.557129","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1739608 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1871]"
"1862","13.557129","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1741048 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1871]"
"1863","13.557129","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1742488 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1871]"
"1864","13.557129","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1743928 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1871]"
"1865","13.557129","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1745368 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1871]"
"1866","13.557129","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1746808 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1871]"
"1867","13.557129","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1748248 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1871]"
"1868","13.557129","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1749688 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1871]"
"1869","13.557129","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1751128 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1871]"
"1870","13.557129","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1752568 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1871]"
"1871","13.557129","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TLSv1.2","1514","Application Data"
"1872","13.557129","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1755448 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1883]"
"1873","13.557129","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1756888 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1883]"
"1874","13.557129","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1758328 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1883]"
"1875","13.557129","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1759768 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1883]"
"1876","13.557129","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1761208 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1883]"
"1877","13.557129","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1762648 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1883]"
"1878","13.557129","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1764088 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1883]"
"1879","13.557129","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1765528 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1883]"
"1880","13.557129","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1766968 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1883]"
"1881","13.557342","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","2a00:86c0:126:126::146","TCP","74","13358  >  443 [ACK] Seq=3216 Ack=1768408 Win=4095 Len=0"
"1882","13.563251","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1768408 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1883]"
"1883","13.563251","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TLSv1.2","1514","Application Data"
"1884","13.563293","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","2a00:86c0:126:126::146","TCP","74","13358  >  443 [ACK] Seq=3216 Ack=1771288 Win=4095 Len=0"
"1885","13.565750","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1771288 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1897]"
"1886","13.565750","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1772728 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1897]"
"1887","13.565750","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1774168 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1897]"
"1888","13.565789","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","2a00:86c0:126:126::146","TCP","74","13358  >  443 [ACK] Seq=3216 Ack=1775608 Win=4095 Len=0"
"1889","13.567212","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","2a03:5640:f502:82::ee21:17e","TCP","75","50273  >  443 [ACK] Seq=1 Ack=1 Win=252 Len=1"
"1890","13.571906","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1775608 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1897]"
"1891","13.571906","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1777048 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1897]"
"1892","13.571906","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1778488 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1897]"
"1893","13.571906","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1779928 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1897]"
"1894","13.571906","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1781368 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1897]"
"1895","13.571906","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1782808 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1897]"
"1896","13.571906","2a00:86c0:126:126::146","2601:86:300:8ac0:74ac:ebc1:e4fc:477e","TCP","1514","443  >  13358 [ACK] Seq=1784248 Ack=3216 Win=2051 Len=1440 [TCP PDU reassembled in 1897]"
